0,54.35185185185185
1,59.53703703703703
2,59.90740740740741
3,60.18518518518518
4,64.44444444444444
5,65.0925925925926
6,68.24074074074075
7,67.68518518518518
8,68.98148148148148
9,71.01851851851852
10,68.24074074074075
11,69.9074074074074
12,72.31481481481481
13,71.29629629629629
14,71.29629629629629
15,71.66666666666667
16,72.96296296296296
17,72.4074074074074
18,72.12962962962963
19,73.70370370370371
20,73.33333333333333
21,74.25925925925925
22,74.9074074074074
23,75.0
24,75.18518518518519
25,74.53703703703704
26,75.83333333333333
27,79.16666666666666
28,75.0925925925926
29,77.5
30,79.16666666666666
31,75.37037037037037
32,77.96296296296296
33,77.03703703703704
34,78.51851851851852
35,80.0925925925926
36,80.0925925925926
37,78.98148148148148
38,79.62962962962963
39,80.37037037037037
40,80.0
41,80.64814814814815
42,81.57407407407408
43,81.01851851851852
44,80.64814814814815
45,80.18518518518518
46,80.0925925925926
47,81.66666666666667
48,82.03703703703704
49,81.2962962962963
50,83.14814814814815
51,80.83333333333333
52,82.4074074074074
53,82.12962962962963
54,82.77777777777777
55,83.7037037037037
56,82.96296296296296
57,83.24074074074073
58,84.9074074074074
59,84.25925925925925
60,82.87037037037037
61,83.61111111111111
62,83.88888888888889
63,83.33333333333334
64,83.61111111111111
65,84.44444444444444
66,83.79629629629629
67,85.27777777777777
68,83.42592592592592
69,83.05555555555556
70,85.55555555555556
71,87.31481481481481
72,86.38888888888889
73,85.18518518518519
74,87.22222222222223
75,85.83333333333333
76,85.74074074074073
77,84.35185185185186
78,85.27777777777777
79,86.20370370370371
80,85.92592592592592
81,85.18518518518519
82,84.53703703703704
83,85.55555555555556
84,85.27777777777777
85,86.85185185185185
86,84.25925925925925
87,87.31481481481481
88,86.29629629629629
89,85.83333333333333
90,86.57407407407408
91,86.20370370370371
92,89.25925925925927
93,87.31481481481481
94,87.4074074074074
95,85.46296296296296
96,87.4074074074074
97,87.5925925925926
98,89.62962962962962
99,86.85185185185185
100,89.25925925925927
101,87.31481481481481
102,86.94444444444444
103,88.14814814814815
104,86.66666666666667
105,87.31481481481481
106,88.14814814814815
107,88.24074074074075
108,88.88888888888889
109,87.96296296296296
110,87.96296296296296
111,88.24074074074075
112,88.24074074074075
113,88.14814814814815
114,88.88888888888889
115,88.79629629629629
116,88.61111111111111
117,88.70370370370371
118,87.68518518518519
119,88.79629629629629
120,88.14814814814815
121,90.0
122,89.62962962962962
123,90.0925925925926
124,88.61111111111111
125,91.20370370370371
126,89.81481481481481
127,90.0
128,90.55555555555556
129,88.42592592592592
130,90.92592592592592
131,88.33333333333333
132,88.14814814814815
133,89.44444444444444
134,90.74074074074075
135,89.35185185185185
136,89.81481481481481
137,90.27777777777779
138,89.72222222222223
139,88.61111111111111
140,90.18518518518519
141,89.72222222222223
142,90.0
143,90.83333333333333
144,91.20370370370371
145,90.0
146,90.64814814814814
147,89.9074074074074
148,90.74074074074075
149,90.83333333333333
